제품명,가격,제조사,상세정보
맥스엘리트 MAXWELL DUKE 1300W 80PLUS플래티넘 풀모듈러 ATX3.1 화이트,"317,000",맥스엘리트 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1300W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'STANDARD+', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '108A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '12개', 'IDE 4핀': '6개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '수동 팬 조절': '○', '대기전력 1W 미만': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
시소닉 PRIME TITANIUM TX-1300 풀모듈러 ATX3.1,"759,890",시소닉 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1300W', '80PLUS인증': '80 PLUS 티타늄', '케이블연결': '풀모듈러', 'ETA인증': 'TITANIUM', 'LAMBDA인증': 'A++', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '135mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '210mm', 'A/S 보증기간': '무상 12년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '108.3A', '-12V 출력': '0.5A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x3', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '6개', 'SATA': '16개', 'SATA3.3': '2개', 'IDE 4핀': '3개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
MSI MAG A500DN 80PLUS스탠다드,"42,980",MSI ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '500W', '80PLUS인증': '80 PLUS 스탠다드', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 다중레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '14A', '+5V 출력': '14A', '+12V 출력': '21A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '5개', 'IDE 4핀': '2개', '부가기능': '정보없음', '프리볼트': '○', '플랫케이블': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
Segotep GM750W 80PLUS골드 풀모듈러 ATX3.1 화이트,"120,000",Segotep ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '98%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '8개', 'IDE 4핀': '3개', '부가기능': '정보없음', '팬리스모드': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '과부하(OLP)': '○', 'KC인증': '정보없음'}"
Segotep GM750W 80PLUS골드 풀모듈러 ATX3.1 블랙,"105,000",Segotep ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '750W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'GOLD', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '98%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '62.5A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '': '', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '8개', 'IDE 4핀': '3개', '부가기능': '정보없음', '팬리스모드': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '과부하(OLP)': '○', 'KC인증': '정보없음'}"
CORSAIR HX1500i 80PLUS플래티넘 ATX3.1,"498,120",CORSAIR ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1500W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', '쿨링팬 크기': '140mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '200mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '125A', '+5Vsb 출력': '3.5A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 2개', 'PCIe 8핀(6+2)': '5개', 'SATA': '8개', 'IDE 4핀': '6개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'KC인증': '정보없음'}"
앱코 XPERT XP-600N,"39,500",앱코 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '600W', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '90%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '11A', '+5V 출력': '11A', '+12V 출력': '41.1A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '4개', 'IDE 4핀': '3개', '부가기능': '정보없음', '자동 팬 조절': '○', '대기전력 1W 미만': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
리안리 EDGE GOLD 1200 블랙,"247,190",리안리 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1200W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '182mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '100A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '6개', 'SATA': '12개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '공회전(NLO)': '○', 'KC인증': '정보없음'}"
리안리 EDGE 850 80PLUS플래티넘 블랙,"197,790",리안리 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '850W', '80PLUS인증': '80 PLUS 플래티넘', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '182mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '70.8A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '3개', 'SATA': '12개', 'IDE 4핀': '4개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
맥스엘리트 MAXWELL DUO 700W 80PLUS브론즈 PCIE5 플랫,"71,000",맥스엘리트 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 7년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '15A', '+5V 출력': '15A', '+12V 출력': '58A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '2개', 'SATA': '3개', 'SATA3.3': '3개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '무부하(NLP)': '○', 'KC인증': '정보없음'}"
FSP HYPER K PRO 500W 브론즈 ATX3.1,"51,300",FSP ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '500W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '99%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'HDB/HYB', '깊이': '140mm', 'A/S 보증기간': '무상 5년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '16A', '+5V 출력': '16A', '+12V 출력': '41A', '-12V 출력': '0.3A', '+5Vsb 출력': '2.5A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x1', 'PCIe 8핀(6+2)': '2개', 'SATA': '6개', 'IDE 4핀': '2개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '단락(SCP)': '○', 'KC인증': '정보없음'}"
잘만 TeraMax II VIEW 1000W 80PLUS골드 풀모듈러 ATX3.1 블랙,"174,080",잘만 ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'ETA인증': 'PLATINUM', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '140mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '25A', '+5V 출력': '25A', '+12V 출력': '83.33A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12V2x6 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '12개', 'IDE 4핀': '3개', 'FDD': '1개', 'RGB': '1개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '프리볼트': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', 'LED 시스템': '정보없음', 'AURA SYNC': '○', 'MYSTIC LIGHT': '○', 'RGB FUSION': '○', 'POLYCHROME': '○', 'KC인증': '정보없음'}"
AONE STORM 700W 80PLUS브론즈 화이트,"59,000",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '95%', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'LLS(Sleeve)', '깊이': '140mm', 'A/S 보증기간': '무상 3년, 유상 2년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '58.3A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '(4+4)핀x2', 'PCIe 8핀(6+2)': '4개', 'SATA': '6개', 'IDE 4핀': '3개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '과부하(OLP)': '○', 'KC인증': '정보없음'}"
AONE 시그니처 1000W 80PLUS브론즈 풀모듈러 베이직 ATX3.1,"85,000",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '풀모듈러', '+12V 출력방식': '+12V 싱글레일', '+12V 가용률': '100%', 'PFC회로': '액티브PFC', 'PF(역률)': '98%', '쿨링팬 크기': '140mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '160mm', 'A/S 보증기간': '무상 7년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '23A', '+5V 출력': '23A', '+12V 출력': '83.33A', '-12V 출력': '0.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '8개', 'IDE 4핀': '6개', 'FDD': '1개', '부가기능': '정보없음', '플랫케이블': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전류(OCP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '서지+인러쉬(SIP)': '○', '과부하(OLP)': '○', 'KC인증': '정보없음'}"
CORSAIR RM1000x SHIFT 80PLUS골드 ATX3.0 화이트,"299,720",CORSAIR ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '1000W', '80PLUS인증': '80 PLUS 골드', '케이블연결': '풀모듈러', 'LAMBDA인증': 'A-', '+12V 출력방식': '+12V 싱글레일', '쿨링팬 크기': '140mm 팬', '쿨링팬 개수': '1개(팬)', '베어링': 'FDB(유체)', '깊이': '180mm', 'A/S 보증기간': '무상 10년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '20A', '+5V 출력': '20A', '+12V 출력': '83.3A', '+5Vsb 출력': '3.0A', '[커넥터]': '정보없음', '메인전원': '24핀 x1', '보조전원': '(4+4)핀x2', 'PCIe 16핀(12+4)': '12VHPWR 1개', 'PCIe 8핀(6+2)': '4개', 'SATA': '16개', 'IDE 4핀': '8개', '부가기능': '정보없음', '팬리스모드': '○', '자동 팬 조절': '○', '프리볼트': '○', '내부설계': '정보없음', '105도 콘덴서': '○', 'DC to DC 설계': '○', 'LLC공진형컨버터': '○', 'KC인증': '정보없음'}"
AONE STORM 700LF,"50,990",AONE ( 제조사 웹사이트 바로가기 ),"{'제품 분류': 'ATX 파워', '정격출력': '700W', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', 'PF(역률)': '99%', '쿨링팬 크기': '120mm 팬', '쿨링팬 개수': '1개(팬)', '깊이': '140mm', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '22A', '+5V 출력': '22A', '+12V 출력': '58.3A', '-12V 출력': '0.5A', '+5Vsb 출력': '2.0A', '[커넥터]': '정보없음', '메인전원': '24핀(20+4)', '보조전원': '8핀x1, (4+4)핀x1', 'PCIe 8핀(6+2)': '4개', 'SATA': '5개', 'IDE 4핀': '3개', '부가기능': '정보없음', '플랫케이블': '○', '보호회로': '정보없음', '과전압(OVP)': '○', '저전압(UVP)': '○', '과전력(OPP)': '○', '과열(OTP/OHP)': '○', '단락(SCP)': '○', '[변경사항]': '[변경사항]', 'KC인증': '정보없음'}"
마이크로닉스 Compact SFX 300W 80PLUS브론즈,"60,450",마이크로닉스,"{'제품 분류': 'M-ATX(SFX) 파워', '정격출력': '300W', '80PLUS인증': '80 PLUS 브론즈', '케이블연결': '케이블일체형', '+12V 출력방식': '+12V 싱글레일', 'PFC회로': '액티브PFC', '쿨링팬 크기': '80mm 팬', '쿨링팬 개수': '1개(팬)', 'A/S 보증기간': '무상 3년', '': '', 'DC 출력': '정보없음', '+3.3V 출력': '14A', '+5V 출력': '15A', '+12V 출력': '20A', '[커넥터]': '정보없음', 'PCIe 8핀(6+2)': '1개', 'PCIe 6핀': '1개', 'SATA': '3개', 'IDE 4핀': '2개', '부가기능': '정보없음', '대기전력 1W 미만': '○', '프리볼트': '○', 'KC인증': '정보없음'}"
